"FACILITY_DOCUMENT_ID","DOCUMENT_ID","CWNS_ID","FACILITY_ID","STATE_CODE","DOCUMENT_TYPE_ID","DOCUMENT_TYPE","PUBLISHED_DATE","BASE_MONTH_COST_INFO","CERT_FLAG","SELF_CERT_FLAG","AGE_CERT"
9980,5938,"27009806001",1148580,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9073,5938,"27001112001",1148196,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10430,5938,"27005315001",1148336,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
8669,5938,"27007013001",1148386,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
8947,5938,"27000090001",1147971,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
8491,5938,"27001515001",1148222,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
8623,5938,"27009202001",1148458,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9665,5938,"27005804001",1148362,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9730,5938,"27000255001",1148108,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9733,5938,"27009920040",1148590,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
8810,5938,"27000285001",1148118,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
8497,5938,"27000156001",1148022,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9983,5938,"27006303001",1148377,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9188,5938,"27000153001",1148020,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9193,5938,"27005901001",1148365,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9186,5938,"27000166001",1148031,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9901,5938,"27001705001",1148234,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9067,5938,"27003517001",1148298,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9367,5938,"27000331001",1231507,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9885,5938,"27000198001",1148060,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
8377,5938,"27000003001",1147895,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
8925,5938,"27000286001",1148119,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9692,5938,"27000097001",1147976,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
8668,5938,"27003404001",1148288,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
8366,5938,"27007012001",1148385,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
8370,5938,"27001004001",1148183,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
8928,5938,"27003903001",1148315,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9153,5938,"27003405001",1231527,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9190,5938,"27000167001",1148033,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10421,5938,"27009513001",1148492,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10357,5938,"27001906001",1148246,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10338,5938,"27009807001",1148581,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9693,5938,"27000194001",1148056,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
8486,5938,"27044000601",451857,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10153,5938,"27009226001",1148471,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10434,5938,"27000334001",1148156,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9620,5938,"27009706001",1148576,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10255,5938,"27000112001",1147990,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10257,5938,"27006403001",1231548,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9891,5938,"27007609001",1148428,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9892,5938,"27000325001",1148148,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9889,5938,"27000252001",1148106,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9954,5938,"27005907001",1148370,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9287,5938,"27000170001",1148035,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9696,5938,"27000098001",1147977,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9855,5938,"27000208001",1148069,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9853,5938,"27000296001",1148128,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10172,5938,"27000218001",1148079,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9999,5938,"27009406001",1148484,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10000,5938,"27007118001",1148399,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10002,5938,"27000177001",1148043,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9998,5938,"27002116001",1148256,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10082,5938,"27044000124",425290,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9856,5938,"27003204001",1148278,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10225,5938,"27000342001",1148163,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10359,5938,"27000185001",1148048,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10362,5938,"27000243001",1148099,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10137,5938,"27006401001",1148380,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10155,5938,"27008213001",1231555,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10364,5938,"27000216001",1148077,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10341,5938,"27000113001",1147991,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10460,5938,"27007803001",1148434,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
8747,5938,"27000356001",1148173,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10422,5938,"27005902001",1148366,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
9071,5938,"27001504001",1148217,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
10356,5938,"27003806001",1148313,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
8664,5938,"27007215001",1148403,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
8942,5938,"27007104001",1148394,MN,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-10-05,2021-09-01,,,
