"CWNS_ID","FACILITY_ID","STATE_CODE","RESPONSIBLE_ENTITY","AUTHORITY_NAME"
"18000004062",413917,IN,Y,Town of Newburgh
"18000004127",413922,IN,Y,City of Noblesville
"19000226001",1123644,IA,Y,Des Moines Wastewater Reclamation Facility
"18004004001",414093,IN,Y,Oak Park Conservancy District
"18000004010",414098,IN,Y,Town of Ogden Dunes
"18000004093",414103,IN,Y,Town of Parker City
"18000004121",414111,IN,Y,Correctional Inductrial Facility
"18000004014",414118,IN,Y,Town of Pendleton
"18000004081",414124,IN,Y,City of Peru
"18000004132",414130,IN,Y,Town of Pittsboro
"18000004050",414136,IN,Y,Town of Plainfield
"18000004122",414154,IN,Y,Plainfield Correctional Facility
"18000004064",414160,IN,Y,City of Plymouth
"18000004090",414180,IN,Y,City of Portage
"18000004115",414190,IN,Y,Town of Porter
"18000004140",414200,IN,Y,Porter County
"18000004044",414266,IN,Y,City of Richmond
"18000004112",414271,IN,Y,Town of Schererville
"18000004116",414282,IN,Y,Town of Sellersburg
"18000004082",414289,IN,Y,City of Seymour
"18000004051",414307,IN,Y,City of Shelbyville
"18000004114",414314,IN,Y,City of South Bend
"18000004015",414319,IN,Y,City of Southport
"18000004040",414342,IN,Y,Town of Speedway
"18000004047",414347,IN,Y,Town of St. John
"18000004129",414378,IN,Y,Tippecanoe County
"18000004134",414392,IN,Y,Tri-County Conservancy District
"18000004079",414399,IN,Y,Twin Creeks Conservancy District
"18000004138",414404,IN,Y,United State Penitentiary
"18000004073",414422,IN,Y,City of Valparaiso
"18000004103",414427,IN,Y,Valparaiso Lakes Area Conservancy District
"18000004030",414432,IN,Y,Vanderburgh County
"18000004034",414437,IN,Y,City of Vincennes
"18000004037",414443,IN,Y,City of Wabash
"18000004065",414453,IN,Y,Warrick County
"18000004095",414464,IN,Y,City of Washington
"18000004109",414482,IN,Y,Town of Westfield
"18000004052",414500,IN,Y,Town of Whiteland
"36003300001",414481,NY,Y,Dutchess Co. SWCD
"18000004083",414511,IN,Y,Town of Yorktown
"18000004035",414521,IN,Y,Town of Zionsville
"36009302001",414581,NY,Y,Erie County SWCD
"36005074003",414635,NY,Y,Franklin Co. SWCD
"36006300001",414670,NY,Y,Jefferson County SWCD
"18000004024",415266,IN,Y,Ball State University
"29003730001",1134006,MO,Y,Village of Truxton
"41000001001",1164255,OR,Y,CLACKAMAS CO SERV DIST 1
"06000000153",3608861,CA,Y,Mission Springs Water District
"06007021001",1175929,CA,Y,Mission Springs Water District
"17000590001",1113868,IL,Y,"ROBBINS, VILLAGE OF"
"55001600002",401018,WI,Y,"Embarrass, Village of"
"40000490001",1172722,OK,Y,KEOTA PWA
"06009031001",1176066,CA,,City of San Diego Metropolitan Wastewater Depart.
"06009031002",1176067,CA,,City of San Diego Metropolitan Wastewater Depart.
"06009031004",1176069,CA,,City of San Diego Metropolitan Wastewater Depart.
"12000330001",1078422,FL,Y,City of Chipley
"12000000112",3611672,FL,Y,City of Chipley
"05000095001",1104931,AR,Y,Garfield
"05000000020",3612663,AR,Y,Garfield
"05000536001",1105336,AR,Y,Garland
"05000751001",1105540,AR,Y,Garner
"05000063001",3078731,AR,Y,Gassville
"05000096001",1104932,AR,Y,Gateway
"05000097001",1104933,AR,Y,Gentry
"05000752001",1237669,AR,Y,Georgetown
"05000684001",1105481,AR,Y,Gilbert
"05000072001",1104910,AR,Y,Gillett
"05000702001",1105498,AR,Y,Gillham
"18000004041",414358,IN,Y,St. Joseph County
"18000004092",414370,IN,Y,Terre Haute
"05000323001",1105147,AR,Y,Glenwood
"05000000021",3612665,AR,Y,Goshen
"05000739001",1105530,AR,Y,Goshen
"05000543001",1105343,AR,Y,Gosnell
"05000488001",1105272,AR,Y,Gould
"05000489001",1105273,AR,Y,Grady
"05000623001",1105424,AR,Y,Grannis
"05000648001",1105448,AR,Y,Gravel Ridge SID No. 213
"05000104001",1104940,AR,Y,Gravette
"05000124001",1104957,AR,Y,Green Forest
"05000335001",1105154,AR,Y,Greenbrier
"05000740001",1105531,AR,Y,Greenland
"05000693001",1105490,AR,Y,Greenwood
"05000151002",3601926,AR,Y,Greers Ferry
"26007003065",3539450,MI,Y,Charlevoix County
"26007003036",3539177,MI,Y,Cheboygan County
"26007003012",3539139,MI,Y,Chippewa County
"26007003014",3539141,MI,Y,Clare County
"26007003059",3539444,MI,Y,Clinton County
"26007003021",3539156,MI,Y,Crawford County
"26007003019",3539146,MI,Y,Delta County
"26007003039",3539180,MI,Y,Dickinson County
"26007003002",3539036,MI,Y,Eaton County
"26007003066",3539451,MI,Y,Emmet County
"26007003041",3539182,MI,Y,Genesee County
"26007003015",3539142,MI,Y,Gladwin County
"26007003080",3539473,MI,Y,Gogebic County
"26007003042",3539183,MI,Y,Grand Traverse County
"26007003060",3539445,MI,Y,Gratiot County
"26007003009",3539059,MI,Y,Hillsdale County
"26007003081",3539474,MI,Y,Houghton County
"26007003043",3539184,MI,Y,Huron County
"26007003044",3539185,MI,Y,Ingham County
"26007003045",3539186,MI,Y,Ionia County
"26007003032",3539168,MI,Y,Iosco County
"26007003040",3539181,MI,Y,Iron County
"26007003016",3539143,MI,Y,Isabella County
"12000504002",425585,FL,Y,Brooksville
"26007003046",3539187,MI,Y,Jackson County
"26007003047",3539188,MI,Y,Kalamazoo County
"26007003022",3539157,MI,Y,Kalkaska County
"47000055001",1165969,TN,Y,Athens Utility Board
"47000055002",1165970,TN,Y,Athens Utility Board
"26007003048",3539337,MI,Y,Kent County
"26007003082",3539475,MI,Y,Keweenaw County
"12000260001",1078391,FL,Y,Lady Lake
"26007003023",3539158,MI,Y,Lake County
"40000749001",1172852,OK,Y,"WANETTE, TOWN OF"
"26007003049",3539357,MI,Y,Lapeer County
"40000744001",1172851,OK,Y,MAUD MUNICIPAL AUTHORITY
"26007003006",3539056,MI,Y,Leelanau County
"40000772001",1236897,OK,Y,SEMINOLE CO. RW&SWD NO. 3
"40000497002",1172727,OK,Y,HOLDENVILLE PUBLIC WORKS AUTHORITY
"06028009001",425890,CA,,"City of Chino, Public Works Department"
"34004502001",1073736,NJ,,Stone Harbor Borough
"34004502011",442809,NJ,Y,Stone Harbor Borough
"08141000000",423903,CO,N,Foxridge Farms MH Community
"34001421001",1073471,NJ,Y,Tenafly Borough
"34001421011",442819,NJ,Y,Tenafly Borough
"34004013017",442831,NJ,Y,Upper Township
"34001115011",442846,NJ,Y,Washington Township (Morris)
"34002518001",1073600,NJ,Y,Watchung Borough
"34002518011",442847,NJ,Y,Watchung Borough
"34006448011",442851,NJ,Y,Wenonah Borough
"34005500001",1073776,NJ,Y,West Cape May Borough
"34005500011",442854,NJ,Y,West Cape May Borough
"34002509011",442856,NJ,Y,West Long Branch Borough
"34004500011",442861,NJ,Y,West Wildwood Borough
"34001452011",442864,NJ,Y,Westfield Town
"34001460011",442872,NJ,Y,Westfield Town
"34006456011",442865,NJ,Y,Westville Borough
"34006456001",1073848,NJ,Y,Westville Borough
"34001457001",1073491,NJ,Y,Westwood Borough
"34001457011",442866,NJ,Y,Westwood Borough
"34001116001",1073322,NJ,Y,Wharton Borough
"34001116011",442868,NJ,Y,Wharton Borough
"34008458011",442869,NJ,Y,White Township.
"34004459011",442870,NJ,N,Wildwood Crest Borough
"34005501011",442874,NJ,Y,Woodbine Borough
"34005501001",1073777,NJ,Y,Woodbine Borough
"34006464001",1073850,NJ,Y,Woodbury Heights Borough
"34180823111",3370256,NJ,Y,Woodbury Heights Borough
"34006464011",442877,NJ,Y,Woodbury Heights Borough
"34001465011",442878,NJ,Y,Woodcliff Lake Borough
"34006467001",1073851,NJ,Y,Woodlynne Borough
"34006467011",442880,NJ,Y,Woodlynne Borough
"34001468011",442881,NJ,Y,Wood-Ridge Borough
"36004075005",443518,NY,Y,"Delaware, (Co) SWCD"
"08000000312",3610304,CO,Y,"Lamar, City of"
"08000286001",1067074,CO,Y,"Lamar, City of"
"08000288001",1067076,CO,Y,LOUVIERS MUTUAL SERV CO
"08000294001",1067081,CO,Y,CRESTVIEW W & S D
"08000299001",1067085,CO,Y,BRISTOL W & S D
"34001004022",3508336,NJ,Y,Barnegat Bay National Estuary Program
"34001004003",493377,NJ,Y,Barnegat Bay National Estuary Program
"41000015003",493366,OR,Y,"Gresham, City of"
"27000000025",3605978,MN,Y,Silver Creek Twp - Stewart River City of
"27044000127",425333,MN,Y,Silver Creek Twp - Stewart River City of
"35000000015",493825,NM,Y,CITY OF MORIARTY
"35000000122",3611618,NM,Y,CITY OF MORIARTY
"35000000018",493901,NM,Y,"TAOS SKI VALLEY, VILLAGE OF"
"06002043001",1175301,CA,Y,"SAN MATEO, CITY OF"
"35000000021",494000,NM,,"WILLARD, VILLAGE OF"
"35000000022",494026,NM,Y,JICARILLA APACHE NATION
"21000019001",372720,KY,Y,Louisville Jefferson County MSD
"06008038001",1175992,CA,,Orange County Sanitation District
"06008023005",2942682,CA,,Orange County Sanitation District
"06008022001",1175976,CA,,Orange County Sanitation District
"06008023014",2944225,CA,,Orange County Sanitation District
"06008023003",2945422,CA,,Orange County Sanitation District
"06008022002",1175977,CA,,Orange County Sanitation District
"06008023002",2945322,CA,,Orange County Sanitation District
"06008023001",2942642,CA,,Orange County Sanitation District
"06008023006",2942689,CA,,Orange County Sanitation District
"06008023011",2944164,CA,Y,Orange County Sanitation District
"27044000601",451857,MN,Y,Annandale and Maple Lake Joint Sewer Comission
"16000207001",3342033,ID,Y,Windy Bay-Sunup Bay
"16000084001",1128634,ID,Y,"CRAIGMONT, CITY OF"
"16000085201",440205,ID,Y,PINE RIDGE WATER AND SEWER DISTRICT
"16000104001",1128645,ID,Y,"IDAHO CITY, CITY OF"
"34002044001",1073508,NJ,Y,Hazlet Township Sewerage Authority
"56000006001",1194776,WY,Y,"RAWLINS, CITY OF"
"34001132801",3516420,NJ,Y,Hudson County Improvement Authority
"34001132011",442576,NJ,Y,Hudson County Improvement Authority
"36009142001",452483,NY,Y,Lakeview SIF
"16000074201",452873,ID,Y,Rapid River Water and Sewer District
"16000058201",452983,ID,Y,"Pinehurst, City of"
"16000058301",453265,ID,Y,Shoshone County
"48002025002",453323,TX,Y,Webb County
"34081000021",453891,NJ,Y,New Jersey Water Supply Authority
"34121319022",465251,NJ,Y,New Jersey Water Supply Authority
"34121319021",464947,NJ,Y,New Jersey Water Supply Authority
"27044000298",433161,MN,Y,"Otsego, City of"
"27044000602",454129,MN,Y,Otsego  City of
"55000830001",1206119,WI,Y,"Campbellsport, Village of"
"40000609001",1172785,OK,Y,"HAWORTH, TOWN OF"
"40000610001",1172786,OK,Y,MILLERTON PUBLIC WORKS AUTHORITY
"40000613001",1172787,OK,Y,VALLIANT PWA
"40000615001",1172788,OK,Y,WRIGHT CITY PWA
"40000648003",376940,OK,Y,"DAVIS, CITY OF"
"40000648001",1236887,OK,Y,"DAVIS, CITY OF"
"40000648002",376916,OK,Y,"DAVIS, CITY OF"
"40000016001",1172436,OK,Y,SULPHUR MUNICIPAL AUTHORITY
"40000649001",1172803,OK,Y,"DOUGHERTY, TOWN OF"
"40000001001",1172414,OK,Y,"ADA, CITY OF"
"40000057001",1172478,OK,Y,"ALLEN, TOWN OF"
"40000733001",1172844,OK,Y,FRANCIS PWA
