"CWNS_ID","FACILITY_ID","STATE_CODE","CURRENT_EFFLUENT_TREATMENT_LEVEL","CURRENT_DISINFECTION_FLAG","FUTURE_EFFLUENT_TREATMENT_LEVEL","FUTURE_DISINFECTION_FLAG"
"19000583001",1123964,IA,Secondary,N,Secondary,N
"19000692001",1124058,IA,Secondary,N,Secondary,N
"19000704001",1124069,IA,Secondary,N,Secondary,N
"19000857001",1124202,IA,Secondary,N,Secondary,N
"19000926001",1124261,IA,Secondary,N,Secondary,N
"19000931001",1124265,IA,Secondary,N,Secondary,N
"16000107001",1128647,ID,Secondary,Y,Secondary,Y
"20000138001",1130148,KS,Secondary,N,Secondary,N
"20000181001",1130184,KS,Secondary,N,Secondary,N
"20000302001",1130212,KS,Secondary,N,Secondary,N
"20000472001",1130288,KS,Secondary,N,Secondary,N
"20000498001",1130301,KS,Advanced,Y,Advanced,Y
"20001014001",1130490,KS,Secondary,N,Secondary,N
"20001216001",1130546,KS,Secondary,N,Secondary,N
"20001460001",1130626,KS,Secondary,N,Secondary,N
"20001612001",1130667,KS,Secondary,N,Secondary,N
"29001036001",1133315,MO,Advanced,Y,Advanced,Y
"29001045001",1133326,MO,Advanced,Y,Advanced,Y
"29001069001",1133351,MO,Advanced,Y,Advanced,Y
"29002041001",1133652,MO,Advanced,N,Advanced,N
"21000174001",1139615,KY,Secondary,Y,Secondary,Y
"21000357001",1139756,KY,Secondary,Y,Secondary,Y
"31000068001",1145760,NE,Secondary,N,Secondary,N
"31000170001",1145774,NE,Secondary,N,Secondary,N
"31000909001",1145879,NE,Secondary,N,Secondary,N
"31001638001",1145976,NE,Secondary,N,Secondary,N
"31003010001",1146094,NE,Secondary,N,Secondary,N
"27000221001",1148082,MN,Secondary,N,Secondary,N
"27001218001",1148204,MN,Secondary,Y,Secondary,Y
"27002118001",1148258,MN,Secondary,N,Secondary,N
"38000031001",1151284,ND,Secondary,N,Secondary,N
"38000057001",1151310,ND,Secondary,N,Secondary,N
"37000808001",1153133,NC,Advanced,Y,Advanced,Y
"37001802001",1153228,NC,Secondary,Y,Secondary,Y
"37005202001",1153476,NC,Advanced,Y,,
"41000069001",1164331,OR,Secondary,Y,Secondary,Y
"47000335001",1166027,TN,Advanced,Y,Advanced,Y
"47000535001",1166055,TN,Secondary,Y,Secondary,Y
"47001091001",1166167,TN,Advanced,Y,Advanced,Y
"47001290001",1166194,TN,Secondary,Y,Secondary,Y
"22000885001",1168239,LA,Secondary,Y,Secondary,Y
"49000022001",1170379,UT,Secondary,N,Secondary,N
"40000213001",1172591,OK,Secondary,N,Secondary,N
"40000310001",1172606,OK,Secondary,N,Secondary,N
"40000529001",1172746,OK,Secondary,N,Secondary,N
"40000554001",1172760,OK,Advanced,Y,Advanced,Y
"06002041001",1175299,CA,Advanced,Y,Advanced,Y
"06002155001",1175365,CA,Advanced,Y,Advanced,Y
"06003072001",1175440,CA,Secondary,N,Secondary,N
"06005145001",1175665,CA,Secondary,Y,Secondary,Y
"06007022001",1175930,CA,Secondary,Y,Advanced,Y
"46000013001",1179119,SD,Secondary,N,Secondary,N
"53000922005",1180866,WA,Secondary,Y,Secondary,Y
"48001009007",1182880,TX,Secondary,Y,Secondary,Y
"48001150001",1182953,TX,Secondary,Y,Secondary,Y
"48001224001",1183005,TX,Secondary,Y,Secondary,Y
"48001275001",1183038,TX,Secondary,Y,Secondary,Y
"48001276001",1183039,TX,Secondary,Y,Secondary,Y
"40000062001",1172482,OK,Secondary,N,Secondary,N
"48003167001",1183282,TX,Secondary,Y,Secondary,Y
"48005032001",1183590,TX,Secondary,Y,Secondary,Y
"48006048001",1183711,TX,Secondary,Y,Secondary,Y
"48007072001",1183899,TX,Secondary,Y,Secondary,Y
"48007421001",1184068,TX,Secondary,Y,Secondary,Y
"48007528001",1184125,TX,Secondary,Y,Secondary,Y
"48007535002",1184130,TX,Secondary,Y,Secondary,Y
"48007731001",1184241,TX,Secondary,Y,Secondary,Y
"48007842001",1184299,TX,Secondary,Y,Secondary,Y
"48008033001",1184379,TX,Secondary,Y,Secondary,Y
"48008043001",1184390,TX,Secondary,Y,Secondary,Y
"26000932001",1088652,MI,Advanced,N,Advanced,N
"26003017001",1088831,MI,Secondary,N,Secondary,N
"26004004001",1088991,MI,Advanced,N,Advanced,N
"25000166001",1092448,MA,Advanced,Y,Advanced,Y
"50000150002",1094161,VT,Secondary,N,Secondary,N
"54002716001",1095017,WV,Advanced,N,Advanced,N
"54002717001",1095018,WV,Secondary,N,Secondary,N
"54003412001",1095121,WV,Secondary,N,Secondary,N
"01000123001",1101954,AL,Secondary,Y,Secondary,Y
"01000270001",1102099,AL,Secondary,N,Secondary,N
"05000071001",1104909,AR,Secondary,Y,Secondary,Y
"05000484002",1105268,AR,Secondary,Y,Secondary,Y
"13000095001",1109098,GA,Secondary,Y,Secondary,Y
"48001210001",1182990,TX,Secondary,Y,Secondary,Y
"48001403001",1183075,TX,Secondary,Y,Secondary,Y
"48002021001",1183119,TX,Secondary,Y,Secondary,Y
"48003033001",1183196,TX,Secondary,Y,,
"48003047001",1183211,TX,Secondary,Y,Secondary,Y
"48003062001",1183220,TX,Secondary,Y,Secondary,Y
"48003074001",1183225,TX,Secondary,Y,Secondary,Y
"48003165001",1183281,TX,Secondary,Y,Secondary,Y
"48004079001",1183390,TX,Secondary,Y,Secondary,Y
"48005077001",1183626,TX,Secondary,Y,Secondary,Y
"48005119001",1183659,TX,Secondary,Y,Secondary,Y
"48007039012",1183827,TX,Secondary,Y,Secondary,Y
"48007170001",1183978,TX,Secondary,Y,Secondary,Y
"48007185001",1183987,TX,Secondary,Y,Secondary,Y
"48008186001",1184457,TX,Secondary,Y,Secondary,Y
"48009033001",1184485,TX,Secondary,Y,Secondary,Y
"48009504001",1184506,TX,Secondary,Y,Secondary,Y
"48001147001",1182950,TX,Secondary,Y,Secondary,Y
"51000176003",1192774,VA,Secondary,Y,Secondary,Y
"51000206001",1192822,VA,Advanced,Y,Advanced,Y
"51000238001",1192864,VA,Secondary,Y,Advanced,Y
"51000279001",1192904,VA,Advanced,Y,Advanced,Y
"56000092001",1194842,WY,Secondary,Y,Secondary,Y
"42004077001",1196294,PA,Advanced,N,Advanced,N
"42004079001",1196295,PA,Advanced,N,Advanced,N
"55004000001",1206570,WI,Advanced,Y,Advanced,Y
"55004060001",1206579,WI,Advanced,Y,Advanced,Y
"55009739001",1206939,WI,Secondary,Y,Secondary,Y
"24000090015",1214409,MD,Secondary,Y,Secondary,Y
"36001004001",1220241,NY,Advanced,Y,Advanced,Y
"36003046002",1220410,NY,Secondary,Y,Secondary,Y
"36003102001",1220529,NY,Advanced,N,Advanced,Y
"36003169005",1220634,NY,Secondary,Y,Advanced,Y
"36004101001",1220786,NY,Advanced,Y,Advanced,Y
"36005036001",1220850,NY,Secondary,N,Secondary,Y
"36007002001",1221048,NY,Advanced,Y,Advanced,Y
"36008143001",1221298,NY,Advanced,N,Advanced,Y
"36009198001",1221489,NY,Advanced,N,Advanced,N
"48000131001",1227743,TX,Secondary,Y,Secondary,Y
"48000151001",1227746,TX,Secondary,Y,Secondary,Y
"48000239001",1227752,TX,Secondary,Y,Secondary,Y
"48004234001",1227859,TX,Secondary,Y,Secondary,Y
"48005126001",1227892,TX,Secondary,Y,Secondary,Y
"48007439001",1227921,TX,Secondary,Y,Secondary,Y
"55003650001",1229214,WI,Secondary,Y,Secondary,Y
"20000607001",1230889,KS,Secondary,N,Secondary,N
"20000748001",1230906,KS,Secondary,N,Secondary,N
"36003056001",1232111,NY,Secondary,Y,Secondary,Y
"36008119001",1232174,NY,Secondary,N,Secondary,Y
"21000292001",1235514,KY,Secondary,Y,Secondary,Y
"36004017001",1220709,NY,Advanced,Y,Advanced,Y
"40000414001",1236873,OK,Advanced,Y,Advanced,Y
"22000005001",1237404,LA,Advanced,Y,Advanced,Y
"41000026001",1238042,OR,Secondary,Y,Secondary,Y
"39006651001",2806696,OH,Secondary,Y,Secondary,Y
"17000639001",2810120,IL,Advanced,Y,Advanced,Y
"48002014002",2835401,TX,Secondary,Y,Secondary,Y
"48001124002",2844665,TX,Secondary,Y,Secondary,Y
"12000258002",2923151,FL,Advanced,N,Advanced,N
"37003909001",2936566,NC,,,Advanced,N
"51001400077",3109090,VA,Secondary,Y,Secondary,Y
"48007690002",3149615,TX,Secondary,Y,Secondary,Y
"39002868002",3325470,OH,Advanced,Y,Advanced,Y
"31000226001",3348510,NE,Secondary,N,Secondary,N
"08000109002",3419071,CO,,,Advanced,Y
"06005082021",3489196,CA,Advanced,Y,Advanced,Y
"08209000008",3500159,CO,Secondary,Y,Secondary,Y
"35200900304",3514117,NM,Advanced,Y,Advanced,Y
"01000312001",3520376,AL,Secondary,Y,Secondary,Y
"29002211006",3530636,MO,Advanced,Y,Advanced,Y
"18120000063",3531576,IN,Advanced,Y,Advanced,Y
"29001239105",3536857,MO,Advanced,N,Advanced,N
"35201200021",3539636,NM,Advanced,Y,Advanced,Y
"18120000002",3524856,IN,Advanced,Y,Advanced,Y
"48008015011",3047428,TX,Secondary,Y,Secondary,Y
"48004002002",3084008,TX,Secondary,Y,Secondary,Y
"47000760002",1166104,TN,Secondary,Y,Secondary,Y
"47001375001",1166206,TN,Secondary,Y,Secondary,Y
"47001555001",1166234,TN,Advanced,Y,Advanced,Y
"22001310001",1168272,LA,Advanced,Y,Advanced,Y
"22001465001",1168284,LA,Advanced,Y,Advanced,Y
"22003125001",1168393,LA,Advanced,Y,Advanced,Y
"22003413001",1168577,LA,Secondary,Y,Secondary,Y
"22003414001",1168578,LA,Advanced,Y,Advanced,Y
"40000044001",1172466,OK,Secondary,N,Secondary,N
"40000118001",1172531,OK,Secondary,N,Secondary,N
"06005047001",1175567,CA,Secondary,N,Secondary,N
"06005108001",1175640,CA,Secondary,Y,Secondary,Y
"06005551001",1175825,CA,Secondary,N,Secondary,N
"46000088001",1179188,SD,Advanced,N,Advanced,Y
"53000260001",1180774,WA,Secondary,Y,Secondary,Y
"16000291001",459012,ID,,,,
"29001237046",459663,MO,Secondary,N,,
"51000860001",492756,VA,Advanced,Y,Advanced,Y
"08000127001",1066927,CO,Secondary,N,Secondary,N
"08000400001",1067147,CO,Advanced,Y,Advanced,Y
"34007382001",1073890,NJ,Secondary,N,Secondary,N
"12000001028",1078104,FL,Advanced,N,Advanced,N
"12000148001",1078304,FL,Advanced,Y,Advanced,Y
"39000112001",1080534,OH,Advanced,Y,Advanced,Y
"39000258001",1080675,OH,Advanced,Y,Advanced,Y
"39000275001",1080690,OH,Advanced,Y,Advanced,Y
"39000361001",1080772,OH,Advanced,Y,Advanced,Y
"39002737001",1081030,OH,Advanced,Y,Advanced,Y
"39002863001",1081046,OH,Advanced,Y,Advanced,Y
"39003283001",1081096,OH,Advanced,Y,Advanced,Y
"26000334001",1088472,MI,Advanced,N,Advanced,N
"26002057001",1088741,MI,Advanced,N,Advanced,N
"26005000001",1089060,MI,Secondary,N,Secondary,N
"54001012001",1094766,WV,Advanced,N,Advanced,N
"54004202001",1095207,WV,Secondary,N,Secondary,N
"01000021001",1101849,AL,Secondary,Y,Secondary,Y
"05000338001",1105156,AR,Secondary,Y,Secondary,Y
"06004009003",1175479,CA,Advanced,Y,Advanced,Y
"06004010003",1175493,CA,Advanced,Y,Advanced,Y
"06005245002",1175731,CA,Secondary,Y,Secondary,Y
"06006008001",1175861,CA,Advanced,Y,Advanced,Y
"46000021001",1179126,SD,Secondary,N,Secondary,N
"48000141001",1182826,TX,Secondary,Y,Secondary,Y
"48000186001",1182855,TX,Secondary,Y,Secondary,Y
"48001007001",1182876,TX,Secondary,N,Secondary,N
"48001220003",1183002,TX,Secondary,Y,Secondary,Y
"48002045001",1183132,TX,Secondary,Y,Secondary,Y
"48003099001",1183246,TX,Secondary,Y,Secondary,Y
"48005106001",1183652,TX,Secondary,Y,Secondary,Y
"48007004001",1183773,TX,Secondary,Y,Secondary,Y
"48007039084",1183851,TX,Secondary,Y,Secondary,Y
"48007425001",1184071,TX,Secondary,Y,Secondary,Y
"48008185001",1184456,TX,Secondary,Y,Secondary,Y
"56000034001",1194799,WY,Secondary,N,Secondary,N
"40000806001",1172880,OK,Secondary,N,Secondary,N
"42004005001",1196229,PA,Advanced,N,Advanced,N
"42005070001",1196572,PA,Advanced,Y,Advanced,Y
"42005084001",1196584,PA,Secondary,N,Secondary,N
"55002690001",1206371,WI,Secondary,N,Secondary,N
"55002800001",1206385,WI,Advanced,Y,Advanced,Y
"55004950001",1206695,WI,Advanced,Y,Advanced,Y
"55009780001",1206950,WI,Advanced,Y,Advanced,Y
"36004010001",1220704,NY,Advanced,Y,Advanced,Y
"36008013001",1221210,NY,Advanced,N,Advanced,Y
"48002039001",1227785,TX,Secondary,Y,Secondary,Y
"48005097001",1227886,TX,Secondary,Y,Secondary,Y
"48007560001",1227930,TX,Secondary,Y,Secondary,Y
"31001565001",1230231,NE,Secondary,N,Secondary,N
"31002090001",1230252,NE,Secondary,N,Secondary,N
"20000728001",1230900,KS,Secondary,N,Secondary,N
"27001002001",1231511,MN,Advanced,Y,Advanced,Y
"36007217001",1232161,NY,Advanced,Y,Advanced,Y
"29002483001",1233263,MO,Advanced,Y,Advanced,Y
"29003083001",1233271,MO,Advanced,Y,Advanced,Y
"18000454001",1234178,IN,Advanced,Y,Advanced,Y
"12000003001",2805300,FL,Advanced,Y,Advanced,Y
"17000512003",2829909,IL,Advanced,Y,Advanced,Y
"33000051001",2832682,NH,Secondary,Y,Advanced,Y
"48002163002",2914250,TX,Secondary,Y,Secondary,Y
"20000487001",2919199,KS,Secondary,N,Secondary,N
"40000187001",3139828,OK,Secondary,N,Secondary,N
"36003107006",3147348,NY,Secondary,N,Secondary,N
"48007924001",3149088,TX,Secondary,Y,Secondary,Y
"48007752002",3153388,TX,Secondary,Y,Secondary,Y
"29001018050",3157408,MO,Advanced,N,Advanced,Y
"29002379001",3167568,MO,Advanced,N,Advanced,N
"31000660001",3334311,NE,Secondary,N,Secondary,N
"48001065602",3345471,TX,Secondary,Y,Secondary,Y
"08209000110",3500262,CO,Secondary,Y,Secondary,Y
"08209000124",3500276,CO,Advanced,N,Advanced,N
"17002043001",3502544,IL,Secondary,N,NA,N
"54005411001",3512096,WV,Secondary,N,Secondary,N
"01000088200",3516557,AL,Secondary,Y,Secondary,Y
"17002066001",3520416,IL,Secondary,N,Secondary,N
"18120000009",3524865,IN,Secondary,Y,Secondary,Y
"08201200112",3532576,CO,Advanced,Y,Advanced,Y
"29002214013",3537396,MO,Advanced,Y,Advanced,Y
"56000099021",479034,WY,Secondary,N,Secondary,N
"48007012004",1065898,TX,Secondary,Y,Secondary,Y
"08000279001",1067067,CO,Secondary,Y,Secondary,Y
"08000338001",1067124,CO,Secondary,N,Secondary,N
"04000507001",1069365,AZ,Secondary,N,Secondary,N
"04001343003",1069474,AZ,Advanced,Y,Advanced,Y
"04001903001",1069549,AZ,Advanced,Y,Advanced,Y
"04002302001",1069598,AZ,Advanced,Y,Advanced,Y
"34007031001",1073858,NJ,Advanced,Y,Advanced,Y
"12000012001",1078127,FL,Advanced,Y,Advanced,Y
"12000053001",1078173,FL,Advanced,Y,Advanced,Y
"12000124001",1078269,FL,Advanced,Y,Advanced,Y
"12000379002",1078428,FL,Advanced,Y,Advanced,Y
"39000391001",1080804,OH,Advanced,Y,Advanced,Y
"39002813008",1081042,OH,Advanced,Y,Advanced,Y
"39004648001",1081205,OH,Secondary,N,Secondary,N
"39007910001",1081568,OH,Secondary,N,Secondary,N
"26000316001",1088466,MI,Secondary,N,Secondary,N
"26000627001",1088613,MI,Advanced,N,Advanced,N
"26002058001",1088742,MI,Secondary,N,Secondary,N
"26003055001",1088862,MI,Secondary,N,Secondary,N
"25000093001",1092390,MA,Secondary,Y,Advanced,Y
"54002013001",1094904,WV,Advanced,N,Advanced,N
"01000023001",1101851,AL,Secondary,Y,Secondary,Y
"01000348001",1102160,AL,Secondary,Y,Secondary,Y
"13000600001",1109408,GA,Secondary,N,Secondary,N
"17000032001",1113323,IL,Secondary,N,Secondary,N
"17000173001",1113450,IL,Secondary,N,Secondary,N
"17000226001",1113501,IL,Secondary,N,Secondary,N
"17000260001",1113537,IL,Secondary,N,Secondary,N
"17001205001",1114055,IL,Secondary,N,Secondary,N
"17005205001",1114207,IL,Secondary,N,Secondary,N
"17005909001",1114273,IL,Secondary,N,Secondary,N
"17007706001",1114370,IL,Secondary,N,Secondary,N
"18000042001",1120087,IN,Advanced,Y,Advanced,Y
"18003330001",1120309,IN,Secondary,N,Secondary,N
"19000096001",1123534,IA,Secondary,N,Secondary,N
"19000268001",1123682,IA,Secondary,N,Secondary,N
"19000736001",1124095,IA,Secondary,N,Secondary,N
"19000789001",1124137,IA,Secondary,N,Secondary,N
"16000067001",1128617,ID,Secondary,Y,Secondary,Y
"16000102001",1128643,ID,Secondary,Y,Secondary,Y
"16000149001",1128677,ID,Secondary,N,Secondary,N
"16000184001",1128708,ID,,,,
"16000195001",1128719,ID,Secondary,N,Secondary,N
"16000242001",1128762,ID,Secondary,N,Secondary,N
"20000450001",1130270,KS,Secondary,N,Secondary,N
"20000457001",1130276,KS,Secondary,N,Secondary,N
"20000982001",1130468,KS,Secondary,N,Secondary,N
"20001201001",1130533,KS,Secondary,N,Secondary,N
"20001219001",1130549,KS,Secondary,N,Secondary,N
"29001011020",1133254,MO,Advanced,N,Advanced,N
"29001092001",1133372,MO,Advanced,Y,Advanced,Y
"29001104001",1133385,MO,Advanced,N,Advanced,Y
"21000025002",1139490,KY,Advanced,Y,Advanced,Y
"31000085001",1145764,NE,Advanced,N,Advanced,N
"31000285001",1145804,NE,Secondary,N,Secondary,N
"31000389001",1145820,NE,Secondary,N,Advanced,N
"31001325001",1145936,NE,Secondary,N,Secondary,N
"31001360001",1145942,NE,Secondary,N,Secondary,N
"31002520001",1146068,NE,Advanced,N,Advanced,N
"27000256001",1148109,MN,Secondary,N,Secondary,N
"27001005001",1148184,MN,Secondary,N,Secondary,N
"27001201001",1148197,MN,NA,N,,
"27001706001",1148235,MN,Advanced,Y,Advanced,Y
"27006115001",1148374,MN,Secondary,N,Secondary,N
"27009413001",1148488,MN,Secondary,N,Secondary,N
"38000016001",1151270,ND,Secondary,N,Secondary,N
"38000030001",1151283,ND,Secondary,N,Secondary,N
"38000088001",1151340,ND,Secondary,N,Secondary,N
"38000237001",1151477,ND,Secondary,N,Secondary,N
"38000410001",1151615,ND,Secondary,N,Secondary,N
"37004208001",1153414,NC,Secondary,Y,Secondary,Y
"30000032001",1159101,MT,Secondary,N,Secondary,N
"30000102001",1159160,MT,Secondary,N,Secondary,N
"30000193001",1159231,MT,Secondary,Y,Secondary,Y
"41000015001",1164270,OR,Secondary,Y,Secondary,Y
"41000074001",1164336,OR,Secondary,Y,Secondary,Y
"41000310001",1164500,OR,Secondary,Y,Secondary,Y
"47000800001",1166113,TN,Advanced,Y,Advanced,Y
"22000015001",1168166,LA,Secondary,Y,Secondary,Y
"22003088001",1168347,LA,Secondary,Y,Secondary,Y
"22003164001",1168421,LA,Advanced,Y,Advanced,Y
"22009033001",1168609,LA,Advanced,Y,Advanced,Y
"49000094001",1170446,UT,Advanced,Y,Advanced,Y
"40000052001",1172473,OK,Secondary,N,Secondary,N
"40000204001",1172587,OK,Secondary,N,Secondary,Y
"40000616001",1172789,OK,Advanced,Y,Advanced,Y
"40000624001",1172792,OK,Secondary,N,Secondary,N
"40000668001",1172815,OK,Secondary,N,Secondary,N
"40000820001",1172888,OK,Secondary,N,Secondary,N
"06003027001",1175394,CA,Advanced,Y,Advanced,Y
"06005187001",1175696,CA,Advanced,Y,Advanced,Y
"06005197001",1175701,CA,Secondary,N,Secondary,N
"06005421001",1175804,CA,Advanced,Y,Advanced,Y
"06008033001",1175988,CA,Advanced,Y,Advanced,Y
"53000292008",1180784,WA,Secondary,Y,Secondary,Y
"53000921031",1180865,WA,Secondary,Y,Secondary,Y
"53001250001",1180933,WA,Secondary,Y,Secondary,Y
"48001203006",1182980,TX,Secondary,Y,Secondary,Y
"48001219002",1183000,TX,Secondary,Y,Secondary,Y
"48002017001",1183116,TX,Secondary,Y,Secondary,Y
"48005033001",1183591,TX,Secondary,Y,Secondary,Y
"48006001001",1183672,TX,Secondary,Y,Secondary,Y
"48007018001",1183789,TX,Secondary,Y,Secondary,Y
"48007039001",1183820,TX,Secondary,Y,Secondary,Y
"48007412001",1184065,TX,Secondary,Y,Secondary,Y
"48007699001",1184223,TX,Secondary,Y,Secondary,Y
"48007855001",1184310,TX,Secondary,Y,Secondary,Y
"48008090001",1184425,TX,Secondary,Y,Secondary,Y
"51000158001",1192728,VA,Advanced,Y,Advanced,Y
"56000036001",1194801,WY,Secondary,N,Secondary,N
"55001160001",1206156,WI,Secondary,Y,Secondary,Y
"55001670001",1206239,WI,Advanced,N,Advanced,N
"55009602001",1206888,WI,Advanced,Y,Advanced,Y
"24000033001",1214253,MD,Secondary,Y,Advanced,Y
"36001002001",1220239,NY,Advanced,Y,Advanced,Y
"36001015026",1220280,NY,Advanced,N,Advanced,N
"36003026001",1220380,NY,Advanced,Y,Advanced,Y
"36007140004",1221131,NY,Secondary,N,Secondary,N
"36008094001",1221282,NY,Secondary,N,Secondary,N
"36009012001",1221346,NY,Secondary,Y,Advanced,Y
"48007088002",1227914,TX,Secondary,Y,Secondary,Y
"55002310002",1229187,WI,Advanced,Y,Advanced,Y
"55005170001",1229250,WI,Secondary,Y,Secondary,Y
"31001545001",1230229,NE,Secondary,N,Secondary,N
"31001555001",1230230,NE,Secondary,N,Secondary,N
"17000607001",1232722,IL,Secondary,N,Secondary,N
"17003016001",1232734,IL,Secondary,N,Secondary,N
"17007121001",1232754,IL,Secondary,N,Secondary,N
"29003474001",1233275,MO,Advanced,N,Advanced,N
"22003310001",1237433,LA,Advanced,Y,Advanced,Y
"24000069001",1238384,MD,Advanced,Y,Advanced,Y
"37007803002",3486795,NC,Advanced,N,Advanced,N
"08209000032",3500184,CO,Advanced,N,Advanced,N
"08209000060",3500212,CO,Advanced,Y,Advanced,Y
"29004046001",3501951,MO,Secondary,N,Secondary,N
"17002049001",3505720,IL,,,Advanced,Y
"30300295001",3525396,MT,Secondary,N,Secondary,N
"08201200073",3530616,CO,Advanced,Y,Advanced,Y
"29003220001",3531656,MO,Advanced,N,Advanced,N
"29002214010",3536984,MO,NA,N,,
"40000178007",440398,OK,Secondary,N,Secondary,N
"13000635001",1109447,GA,Secondary,Y,Secondary,Y
"17000112001",1113394,IL,Advanced,Y,Advanced,Y
"17000160001",1113439,IL,Advanced,N,Advanced,N
"17000234001",1113509,IL,Advanced,Y,Advanced,Y
"17000267001",1113542,IL,Advanced,N,Advanced,N
"17000379001",1113645,IL,Secondary,N,Secondary,N
"17001120001",1114048,IL,Secondary,N,Secondary,N
"17007213001",1114318,IL,Secondary,N,Secondary,N
"17009016001",1114399,IL,Secondary,N,Secondary,N
"17009614001",1114434,IL,Secondary,N,Secondary,N
"18000703001",1120206,IN,Advanced,Y,Advanced,Y
"18004272001",1120347,IN,Advanced,Y,Advanced,Y
"18004457001",1120365,IN,Advanced,Y,Advanced,Y
"18004860001",1120429,IN,Advanced,Y,Advanced,Y
"19000012001",1123461,IA,Secondary,N,Secondary,N
"19000319001",1123726,IA,Secondary,N,Secondary,N
"19000340001",1123743,IA,Secondary,N,Advanced,Y
"19000346001",1123748,IA,Secondary,N,Secondary,N
"19000412001",1123807,IA,Secondary,N,Secondary,N
"19000468001",1123860,IA,Secondary,N,Secondary,N
"19000471001",1123862,IA,Advanced,N,Advanced,Y
"19000555001",1123940,IA,Secondary,N,Secondary,N
"19000598001",1123980,IA,Secondary,Y,Advanced,Y
"19000687001",1124054,IA,Secondary,N,Secondary,N
"19000719001",1124083,IA,Advanced,Y,Advanced,Y
"16000044001",1128590,ID,Secondary,Y,Secondary,Y
"16000112001",1128652,ID,Secondary,Y,Secondary,Y
"16000180001",1128705,ID,Secondary,Y,Secondary,Y
"20000601001",1130342,KS,Secondary,N,Secondary,N
"29001027003",1133302,MO,Secondary,N,,
"29002497001",1133873,MO,Advanced,N,Advanced,Y
"29004038001",1134063,MO,Advanced,N,Advanced,Y
"29004062001",1134079,MO,Advanced,N,Advanced,N
"29004593000",1134173,MO,Advanced,N,Advanced,N
"21000014002",1139479,KY,Secondary,Y,Secondary,Y
"21000060001",1139527,KY,Advanced,Y,Advanced,Y
"31000199001",1145779,NE,Secondary,N,Secondary,N
"31000560001",1145842,NE,Secondary,N,Secondary,N
"31000730001",1145860,NE,Secondary,N,Secondary,N
"31002190001",1146041,NE,Advanced,N,Advanced,N
"27000201001",1148063,MN,Advanced,Y,Advanced,Y
"27001016001",1148188,MN,Secondary,N,Secondary,N
"27003312001",1148283,MN,Secondary,N,Secondary,N
"38000148001",1151394,ND,Secondary,N,Secondary,N
"38000246001",1151486,ND,Secondary,N,Secondary,N
"38000247001",1151487,ND,Secondary,N,Secondary,N
"38000281001",1151521,ND,Secondary,N,Secondary,N
"38000346001",1151582,ND,Secondary,N,Secondary,N
"38000356001",1151592,ND,Secondary,N,Secondary,N
